dma,team,Month,nba games watched unweighted,nba tv shows watched unweighted,nba games watched - unique users unweighted,nba tv shows watched - unique users unweighted,nba games watched,nba tv shows watched,nba games watched - unique users,nba tv shows watched - unique users,num_users,weighted_num_users
640,Memphis Grizzlies,2021-10-01,9913,13663,1188,1284,12705.8284981362,17512.4444291186,1522.76688830899,1645.82876093369,10385,13320.710810133869
640,Memphis Grizzlies,2021-11-01,12023,18087,1399,1554,15313.3899526725,23038.7847198561,1780.85972737446,1978.27890103889,10416,13284.691018372978
640,Memphis Grizzlies,2021-12-01,15877,22231,1699,1890,19979.9279391976,27973.9979699433,2137.82549799276,2377.86781082713,10700,13486.386248996532
640,Memphis Grizzlies,2022-01-01,18667,25745,1696,1878,23308.8826937547,32148.5303419979,2117.28083611388,2344.5290213517,10604,13267.52073271314
640,Memphis Grizzlies,2022-02-01,18454,25853,1896,2094,23045.8900846072,32286.1511517297,2367.8192456497,2615.09900574774,10395,12999.986591743547
640,Memphis Grizzlies,2022-03-01,22589,28940,1955,2104,28297.952320444,36254.3623901275,2448.92406703423,2635.51635930832,10303,12927.634891043746
640,Memphis Grizzlies,2022-04-01,52002,62401,3069,3179,65772.1723743424,78920.343116799,3883.36414174028,4022.35038801948,10155,12841.122139765825
640,Memphis Grizzlies,2022-05-01,53464,65244,3555,3653,68530.1199605562,83639.6933736995,4553.44521329091,4679.22993318111,10159,13060.411027806493
640,Memphis Grizzlies,2022-06-01,12492,19073,2299,2728,16203.5919354257,24733.5878267459,2981.50845918079,3537.03550023221,9909,12856.475758707107
640,Memphis Grizzlies,2022-07-01,4664,5951,681,810,6066.81013219375,7741.01464966841,885.691853078477,1053.42289062695,9880,12907.091814786318
640,Memphis Grizzlies,2022-08-01,269,1489,109,358,356.658329194546,1974.59420912679,144.513305956036,474.497797627078,9718,12915.78436659854
640,Memphis Grizzlies,2022-09-01,229,1208,66,324,308.7213587668,1628.65186822501,88.9474865300193,436.841172218213,9588,12927.787647797108
640,Memphis Grizzlies,2022-10-01,14832,19413,1466,1581,20519.9756596568,26856.8390292418,2028.40117691524,2187.46884515384,9157,12637.50786665288
641,San Antonio Spurs,2021-04-01,27111,33137,3578,3926,21425.1936565205,26176.9388453789,2826.12123723152,3099.57531955826,26012,20383.392117647603
641,San Antonio Spurs,2021-05-01,71251,83082,5819,6100,59307.7613417348,69150.0641359676,4842.22478712171,5076.24576169165,26155,21721.106554744707
641,San Antonio Spurs,2021-06-01,97395,118828,5699,5914,81924.4550448815,99957.0372018288,4793.4909843985,4974.49352994293,25610,21585.840638260543
641,San Antonio Spurs,2021-07-01,37031,49872,5416,6034,31621.8923322329,42595.2470320481,4626.77617470491,5156.75837947073,25810,22117.306379191912
641,San Antonio Spurs,2021-08-01,5102,5795,1074,1119,4414.00944817434,5013.75286978811,929.175877515605,968.149902929616,25289,21922.336655822608
641,San Antonio Spurs,2021-09-01,262,1077,65,241,228.605703922661,939.062342264364,56.7000731654929,210.034923811727,25132,21943.16541976745
641,San Antonio Spurs,2021-10-01,13498,18078,2323,2618,11823.8581285352,15835.9141497093,2034.78204078105,2293.22237946805,25468,22345.811016345375
641,San Antonio Spurs,2021-11-01,20806,28354,3163,3514,18253.0681625381,24875.3294215843,2774.48041418982,3082.43624156809,25014,21977.48665788969
641,San Antonio Spurs,2021-12-01,26897,34909,4249,4604,23498.7342094724,30496.4284100602,3713.28977269642,4023.21364663961,25246,22087.181615464156
641,San Antonio Spurs,2022-01-01,25678,33588,3296,3636,22394.5594260585,29293.1882268893,2874.60526752255,3171.09063381717,25119,21943.16815096454
641,San Antonio Spurs,2022-02-01,29301,38714,3906,4368,25630.266914328,33864.0365617649,3416.57336911246,3820.70797084735,24366,21343.482448555777
641,San Antonio Spurs,2022-03-01,27956,35591,3384,3781,24609.0602088208,31330.3673953639,2978.58966086034,3328.06827308487,24090,21247.924303082462
641,San Antonio Spurs,2022-04-01,80858,95789,5835,6174,71688.7243896306,84926.4209257958,5170.57738079578,5470.78909392665,23754,21070.541042946497
641,San Antonio Spurs,2022-05-01,86955,106241,5974,6344,78554.7236545079,95984.9560477656,5397.3476461026,5732.19794651792,23800,21539.636109879444
641,San Antonio Spurs,2022-06-01,29195,42931,5566,6480,26583.2870707048,39081.9098423052,5066.45384469743,5897.3004876956,23518,21417.136033499177
641,San Antonio Spurs,2022-07-01,6655,8549,1425,1742,6060.25902199652,7785.02331445828,1297.50063243714,1586.0987609772,23317,21305.17337133518
641,San Antonio Spurs,2022-08-01,403,2118,177,695,372.270883736874,1956.4243301891,163.503795754935,641.752407045616,23104,21388.07613791037
641,San Antonio Spurs,2022-09-01,371,2117,100,642,346.362277395888,1976.68458342534,93.3671558865624,599.513705983082,23140,21635.16670897403
641,San Antonio Spurs,2022-10-01,20018,24641,2871,3087,19561.1973395412,24075.0079529959,2806.50164296089,3016.9982481815,21982,21299.725678358078
642,New Orleans Pelicans,2021-04-01,5220,6506,651,740,4800.98520438582,5978.28106390469,594.791222810227,676.582311847725,5403,4902.481630189544
642,New Orleans Pelicans,2021-05-01,10258,12379,893,968,10076.9476198182,12159.084039763,877.485080543419,951.381117255915,5421,5312.764565481816
642,New Orleans Pelicans,2021-06-01,12971,16080,898,956,12804.7880882768,15874.511958879,886.444893051853,943.707296496803,5332,5273.045011803164
642,New Orleans Pelicans,2021-07-01,5049,7129,884,1052,5064.38627607004,7153.33392180548,887.513162861154,1057.03837710242,5333,5371.809702211015
642,New Orleans Pelicans,2021-08-01,836,925,230,238,857.603050412414,948.865625755267,236.058259705672,244.30203815564,5325,5477.947095091326
642,New Orleans Pelicans,2021-09-01,36,127,12,32,37.3945791492433,131.892446940724,12.4622027353909,33.2357286238703,5197,5403.5596850421
642,New Orleans Pelicans,2021-10-01,2190,2977,363,429,2292.3356103532,3116.07493866417,379.996612192916,449.080561614209,5120,5366.400714957568
642,New Orleans Pelicans,2021-11-01,3253,4552,532,631,3400.44838861019,4758.34655396583,556.095682076279,659.581100927386,5039,5275.5911423929965
642,New Orleans Pelicans,2021-12-01,3572,4976,601,711,3705.67400888036,5162.56710325689,623.288882405326,737.25482587599,5124,5326.0769625986095
642,New Orleans Pelicans,2022-01-01,3658,5086,499,625,3794.7545069672,5276.30933587164,517.591142835912,648.294745547172,5048,5245.479198149001
642,New Orleans Pelicans,2022-02-01,4686,6504,732,864,4867.5340779053,6755.97119909466,760.354336196188,897.473404451507,4908,5105.2385172243185
642,New Orleans Pelicans,2022-03-01,4606,6187,607,735,4805.26407945742,6454.5909476061,633.074492305671,766.540132268134,4912,5133.705020763287
642,New Orleans Pelicans,2022-04-01,12665,15449,1063,1162,13379.4135230622,16320.2500524278,1122.80114199993,1227.24123850709,4846,5116.7325154220025
642,New Orleans Pelicans,2022-05-01,13534,16906,1098,1202,14522.5311918688,18142.7210031726,1178.30587933801,1290.00512578651,4848,5212.633682080121
642,New Orleans Pelicans,2022-06-01,5352,8143,1140,1405,5775.85367255204,8778.04680152902,1228.54474846025,1512.27034053642,4841,5197.629541129612
642,New Orleans Pelicans,2022-07-01,1179,1612,229,312,1250.28138398907,1709.25446348241,242.802486553033,330.710702855378,4845,5151.064146335105
642,New Orleans Pelicans,2022-08-01,107,409,38,134,114.890544095106,439.496284540724,40.7993726353094,143.973474180596,4784,5155.192334732201
642,New Orleans Pelicans,2022-09-01,16,309,9,135,17.4719344240172,338.166460301919,9.84345522116866,147.794572913527,4795,5246.1118026621
642,New Orleans Pelicans,2022-10-01,2915,3947,426,497,3265.10978268748,4421.00677003602,477.156645594265,556.719510974117,4568,5112.662782348323
643,Unsure,2021-04-01,964,1159,118,132,1613.73596475029,1936.29859550192,196.993807587187,220.349631570585,1170,1946.5143553408295
643,Unsure,2021-05-01,2303,2702,168,183,4055.4857706098,4757.44355322854,295.876960000336,322.349453612621,1209,2124.972276205546
643,Unsure,2021-06-01,3500,4275,212,221,6193.65040644839,7565.1165900949,375.211469606031,391.126217884062,1188,2105.3115772281294
643,Unsure,2021-07-01,1130,1550,161,184,2009.68860688388,2756.99281951173,286.294986755534,327.27227340986,1204,2144.8005040467506
643,Unsure,2021-08-01,182,219,39,42,325.490637033874,391.85144453647,69.7087449616835,75.0905008050431,1184,2124.712780552071
643,Unsure,2021-09-01,7,41,2,11,12.6560858349827,74.1380209896301,3.60896612564504,19.8818098884359,1198,2167.8014749257422
643,Unsure,2021-10-01,489,616,80,90,898.573640050361,1132.05168818234,146.892540933615,165.286559396925,1176,2149.9703578065314
643,Unsure,2021-11-01,702,934,101,129,1309.14906360722,1741.79470546841,188.330906929932,240.591919624548,1142,2131.1452107015784
643,Unsure,2021-12-01,798,1037,103,128,1476.98406829439,1918.39782275291,190.512562739951,236.677359608894,1163,2156.8735545036143
643,Unsure,2022-01-01,830,1100,91,113,1567.03442263434,2076.6807937827,171.749337894897,213.283641295769,1109,2096.3989795774246
643,Unsure,2022-02-01,1033,1326,117,134,1954.75821423943,2509.2700457397,221.372601114233,253.560880582784,1099,2082.6013084086767
643,Unsure,2022-03-01,1017,1304,115,132,1916.26857947965,2456.89700432895,216.737536664766,248.775920999975,1098,2073.297074635077
643,Unsure,2022-04-01,2533,3065,192,213,4859.08790449092,5879.34026039856,368.4678688132,408.534597231919,1096,2099.56347873687
643,Unsure,2022-05-01,2876,3548,205,218,5627.2426938391,6943.38502916309,401.467483467768,426.989422652152,1070,2099.832881405125
643,Unsure,2022-06-01,932,1450,205,246,1875.50944815584,2916.6256567544,412.241381663155,494.46403966498,1063,2135.7859418595517
643,Unsure,2022-07-01,128,198,44,58,255.631468952466,395.408852670629,87.8942203569694,115.793621022274,1058,2118.886709364991
643,Unsure,2022-08-01,16,73,10,28,32.1832456952322,146.870915059619,20.1184754714554,56.3333299540861,1049,2113.9961599885373
643,Unsure,2022-09-01,3,72,2,32,6.03259578420601,144.850491587718,4.02479880129196,64.3733360273917,1060,2137.075604752866
643,Unsure,2022-10-01,643,903,88,104,1324.51087467773,1859.32883248056,181.231567581683,214.010511522969,1023,2094.0243083920486
644,New Orleans Pelicans,2021-04-01,836,1095,108,115,1235.96818722105,1612.83049249028,160.079885114726,170.297862359762,1140,1673.151222624246
644,New Orleans Pelicans,2021-05-01,2017,2365,158,168,3208.73407259505,3761.82794844899,251.313440573944,267.266984465804,1141,1810.1276078991582
644,New Orleans Pelicans,2021-06-01,2827,3524,185,196,4569.35983765646,5696.56230849379,299.10319558574,316.942805897951,1106,1789.941666608487
644,New Orleans Pelicans,2021-07-01,948,1398,142,156,1554.66205642747,2292.77108331385,232.883806920902,255.909109064216,1119,1841.5247300143646
644,New Orleans Pelicans,2021-08-01,168,172,46,47,277.988887341864,284.61332154471,76.1559831708342,77.8139138551005,1137,1885.487070920213
644,New Orleans Pelicans,2021-09-01,0,3,0,2,0.0,4.98521245598074,0.0,3.31819722001985,1099,1826.2428671271682
644,New Orleans Pelicans,2021-10-01,489,681,85,100,821.475726549393,1144.1762030412,142.745566237356,167.965557792534,1100,1848.378512012923
644,New Orleans Pelicans,2021-11-01,707,1018,121,134,1199.4299318961,1727.06905905047,205.422242834649,227.488247013188,1067,1812.159350438843
644,New Orleans Pelicans,2021-12-01,777,1066,117,136,1322.94377872565,1815.28781922243,199.130262298497,231.53668825944,1079,1840.5914082121944
644,New Orleans Pelicans,2022-01-01,828,1194,113,140,1414.9666362092,2040.37717123392,193.13526300183,239.235310106589,1047,1791.2159565264074
644,New Orleans Pelicans,2022-02-01,925,1280,119,143,1595.09093713722,2207.25860648541,205.249077694399,246.622610037319,1004,1733.692256445185
644,New Orleans Pelicans,2022-03-01,1018,1334,113,132,1774.78202280963,2325.80829693303,196.992080290856,230.1344091731,1014,1770.6680284810793
644,New Orleans Pelicans,2022-04-01,3288,3950,204,211,5791.09515047898,6956.81183572546,359.185378552744,371.500614750913,995,1750.9699343688394
644,New Orleans Pelicans,2022-05-01,3319,4232,213,218,5926.72178090389,7557.36507349907,380.451166261625,389.418601737402,991,1773.4740719222593
644,New Orleans Pelicans,2022-06-01,895,1367,172,207,1627.07312452712,2483.60477488829,312.291030910229,375.569995376581,1003,1819.6327518048631
644,New Orleans Pelicans,2022-07-01,203,281,43,59,367.532822242752,508.733024021323,77.8455597926965,106.808963565277,993,1805.8325039690053
644,New Orleans Pelicans,2022-08-01,2,61,2,28,3.69604837863726,112.772183855584,3.69604837863726,51.7691315273182,992,1837.8034714910193
644,New Orleans Pelicans,2022-09-01,1,67,1,26,1.87362759392063,125.320728692488,1.87362759392063,48.6020760170101,976,1825.2774902094125
644,New Orleans Pelicans,2022-10-01,496,681,79,95,960.157604170845,1317.95723665519,152.91067594669,183.808673831488,903,1740.2867722973829
647,Unsure,2021-04-01,878,1131,85,91,1584.63486713175,2040.91468175882,153.504658217083,164.455741214436,698,1231.2774232962493
647,Unsure,2021-05-01,2351,2856,134,136,4405.85884544513,5351.52604421614,251.188380979845,254.90256599383,719,1344.7927733715164
647,Unsure,2021-06-01,2938,3631,144,150,5479.9228792852,6771.01500934138,268.74398652517,279.73647990942,746,1388.207032436094
647,Unsure,2021-07-01,897,1244,124,137,1611.24064208219,2235.09843560828,222.740395869877,246.159460792655,732,1318.4931734526547
647,Unsure,2021-08-01,288,381,29,29,519.036455439982,686.770639221448,52.1971862757952,52.1971862757952,748,1352.9013773565541
647,Unsure,2021-09-01,14,102,4,7,25.8994856348667,188.215096646166,7.40334823390517,12.9484917349763,715,1321.3912587453221
647,Unsure,2021-10-01,533,759,70,75,1079.47077074947,1537.13941580685,140.824477925026,150.971563786215,702,1387.2904004383984
647,Unsure,2021-11-01,711,1051,74,82,1491.6024291769,2204.79130331886,155.285062453165,172.050630866199,611,1283.6862717465565
647,Unsure,2021-12-01,830,1242,88,98,1735.0354259506,2595.87364317582,183.862103470351,204.795451312503,640,1339.3998904433215
647,Unsure,2022-01-01,895,1289,67,79,1861.59081859412,2680.75198940018,139.379430945361,164.310114198942,622,1294.6838000785056
647,Unsure,2022-02-01,928,1245,103,116,1948.98882014826,2614.66424334586,216.367793508646,243.714245330531,587,1234.4324521031622
647,Unsure,2022-03-01,997,1349,88,95,2104.99786100687,2848.21810144292,185.82236282861,200.579005269787,589,1245.4178132293714
647,Unsure,2022-04-01,1969,2341,134,140,4197.7518161368,4990.66937683281,285.699514213887,298.422510398877,585,1246.8664462761585
647,Unsure,2022-05-01,2821,3511,151,156,6037.61288756902,7514.26750102224,323.110503051368,333.812598168724,593,1271.0975767357052
647,Unsure,2022-06-01,829,1208,136,156,1788.31241522634,2606.10106207544,293.232684288488,336.438813258096,586,1266.8447010089776
647,Unsure,2022-07-01,113,166,25,33,249.697816064009,366.353941159744,55.2856296906112,72.8588487557355,568,1262.2582195616578
647,Unsure,2022-08-01,4,47,1,12,8.98006464823171,105.550951702892,2.24501616205792,26.9231270120939,568,1279.470708176854
647,Unsure,2022-09-01,4,35,3,13,8.98726400982532,78.6255015446532,6.72738946605072,29.0754109104859,560,1258.0341789720153
647,Unsure,2022-10-01,556,712,59,68,1231.11845022145,1576.63389897161,130.670459601326,150.641799342204,578,1290.8101318987638
648,Unsure,2021-04-01,5100,6115,757,838,5488.21002532847,6585.92995254561,814.993305086325,904.678247147019,6924,7429.742010913413
648,Unsure,2021-05-01,10193,11962,1016,1129,11756.2810004781,13796.2714008555,1171.97116243979,1302.52351704619,6964,8016.17484868156
648,Unsure,2021-06-01,12659,15429,1028,1092,14794.9063764986,18032.7664622511,1201.48815432101,1276.3264460146,6876,8048.506561216967
648,Unsure,2021-07-01,5237,7655,987,1256,6167.90950052727,9021.9062559587,1162.67801848373,1481.50858518842,6927,8186.622136925818
648,Unsure,2021-08-01,1224,1391,233,248,1460.94558615591,1660.38928283409,278.09051879739,296.016148679828,6837,8175.573195557356
648,Unsure,2021-09-01,75,223,15,52,90.5207950780418,268.816064218431,18.0945666479658,62.6349661859026,6691,8069.712162713508
648,Unsure,2021-10-01,3968,5047,558,621,4826.22290827014,6138.76260324645,678.746342947764,755.351846663264,6740,8200.96429315897
648,Unsure,2021-11-01,6170,7845,840,939,7481.82349133868,9513.02987068698,1018.2890849878,1138.31097906137,6682,8113.410947035818
648,Unsure,2021-12-01,6143,8117,893,998,7396.13307448196,9771.16331694145,1075.43678786519,1201.55531397818,6871,8282.72424903233
648,Unsure,2022-01-01,7241,9271,888,1006,8754.60114358869,11208.8756169214,1073.68006130411,1216.3223601594,6566,7949.828029199888
648,Unsure,2022-02-01,7256,9235,952,1060,8867.13509907578,11286.6341766794,1163.60257508728,1295.47649612615,6320,7736.2934043577325
648,Unsure,2022-03-01,6666,8239,907,1011,8303.68555070393,10262.5340329422,1128.90290709227,1258.22526531778,6295,7863.107325667356
648,Unsure,2022-04-01,13737,16392,1419,1514,17288.6305904341,20629.8905255687,1785.50622244332,1904.95646389085,6190,7796.235841690803
648,Unsure,2022-05-01,13722,16813,1333,1456,17638.973335848,21615.1108732695,1713.2272198389,1871.53806060451,6135,7901.912457318113
648,Unsure,2022-06-01,5112,8025,1237,1576,6684.05767544148,10490.8511849623,1616.66783941942,2059.72229164643,5949,7783.35779968321
648,Unsure,2022-07-01,1258,1713,278,375,1651.8348774463,2249.24844081471,364.908785873603,492.25269503366,5984,7889.7569445252775
648,Unsure,2022-08-01,73,388,29,135,97.7634507622517,519.729786214454,38.8170427858693,180.715100282159,5882,7897.5162627324125
